group;name;protein;fat;carb;calorie
Üzletben kapható termékek;Eva tonhal növényi olajban 80 g;19;35;0;391;1618
Üzletben kapható termékek;Eva tonhal olívaolajban 160 g;19;35;0;391;1618
Üzletben kapható termékek;Eva tonhal olívaolajban 80 g;19;35;0;391;1618
Üzletben kapható termékek;Everyday teljes kiőrlésű zabpehely 500 g;10,9;7,2;59;368;1551
Üzletben kapható termékek;Everyday zabkorpa 200 g;18;7,7;46;339;1430
Üzletben kapható termékek;Excelcium csokoládé praliné válogatás 18 db 180 g;6,1;20;64;465;1950
Üzletben kapható termékek;Ezerédes édesítő tabletta 1320 db 79 g;0;0;1;34;146
Üzletben kapható termékek;Ezerédes eritritol 300 g;0;0;99,5;0;0
Üzletben kapható termékek;Ezerédes folyékony édesítőszer fruktózzal 210 ml;0;0;5;28;118
Üzletben kapható termékek;Fehér quinoa 250 g;14,0;5,8;65,0;371;1558
Üzletben kapható termékek;Fehérvári morzsa 500 g;11,7;2,2;74,4;366;1551
Üzletben kapható termékek;Feketebab 250 g;21,0;0,9;63,0;339;1432
Üzletben kapható termékek;Felix BIO ketchup 435 g;1,5;30,0;20,0;363;1505
Üzletben kapható termékek;Felix csemege ketchup 1 kg;1,2;0,5;22;101;427
Üzletben kapható termékek;Felix csemege ketchup 1,5 kg;1,2;0,5;22;100;424
Üzletben kapható termékek;Felix csemege ketchup 450 g;1,2;0,5;22;101;427
Üzletben kapható termékek;Felix ketchup édesítőszerrel 960 g;1,1;0,5;8,0;40;170
Üzletben kapható termékek;Felix ketchup hozzáadott cukor nélkül, édesítőszerrel 435 g;1,1;0,5;8,0;40;170
Üzletben kapható termékek;Felix Pokol Tüze extra csípős ketchup 1 kg;1,1;0,5;22;100;423
Üzletben kapható termékek;Felix Pokol Tüze extra csípős ketchup 450 g;1,1;0,5;22;100;423
Üzletben kapható termékek;Felix Sugo 5 fűszeres paradicsomszósz 360 g;1,5;3,4;6,6;69;286
Üzletben kapható termékek;Felix Sugo bolognai paradicsomszósz 360 g;4,5;6,8;6,2;109;456
Üzletben kapható termékek;Ferrero Rocher Szív tejcsokoládéval és mogyoródarabkákkal borított ostya mogyorós töltelékkel 50 g;8,2;42,7;44,4;603;2506
Üzletben kapható termékek;Figaro banánízű habos zselé szelet étcsokoládé bevonatban 200 g;2;8;76;383;1650
Üzletben kapható termékek;Figaro gluténmentes étcsokoládéval bevont banános habos zselé szelet 20 g;2;10;68;380;1590
Üzletben kapható termékek;Figaro Happy Eggs mogyorós krémmel töltött tejcsokoládék 100 g;5;39;51;581;2419
Üzletben kapható termékek;Figaro tejcsokoládé 60 g;6;39;50;581;2419
Üzletben kapható termékek;Filippo Berio ricottás paradicsomos pesto fűszerszósz 190 g;5,5;33,4;11,8;371;1536
Üzletben kapható termékek;Filippo Berio szárított paradicsomos pesto 190 g;7,3;42;18;484;2002
Üzletben kapható termékek;Finn Crisp fokhagyma ízesítésű vékony ropogós kenyér 175 g;11;2,3;65;350;1500
Üzletben kapható termékek;Finn Crisp Snacks rozs ropogós fokhagymával és zöldfűszerekkel 130 g;10;2,4;61;344;1448
Üzletben kapható termékek;Finn Crisp Snacks rozs ropogós magkeverékkel és tengeri sóval 130 g;12;8,1;53;371;1557
Üzletben kapható termékek;Finn Crisp vékony ropogós sokgabonás kenyér 175 g;11;2,9;63;350;1500
Üzletben kapható termékek;Finn Crisp vékony ropogós teljes kiőrlésű kenyér 200 g;10;2,6;61;350;1450
Üzletben kapható termékek;Finom gluténmentes kukoricatallér 100 g;8,7;1,7;81;381;1615
Üzletben kapható termékek;Finom gluténmentes paprikás kukoricatallér 100 g;7,3;1,9;78;367;1556
Üzletben kapható termékek;Fisherman's Friend cukormentes borsmenta ízű töltetlen keménycukorka édesítőszerekkel 25 g;0,07;0,57;98,41;242;1008
Üzletben kapható termékek;Fisherman's Friend mentol-eukaliptusz ízű keménycukorka 25 g;0,28;0,59;97,03;249;1041
Üzletben kapható termékek;Fit Fruit gyümölcsös müzliszelet meggyes ízesítéssel 23 g;5,26;9,4;62,5;374;1570
Üzletben kapható termékek;Fit Kids Süsü Kedvence gluténmentes, extrudált, gyümölcsízű gabonagolyók 120 g;6,4;4,6;85;407;1724
Üzletben kapható termékek;Fit Kids Süsü Kedvence gluténmentes, extrudált, mézzel és kakaóval ízesített kukoricapehely 225 g;5,8;9,1;80;425;1795
Üzletben kapható termékek;Fit Reggeli ropogós müzli csokoládéval és mogyoróval 200 g;7,5;17;66;459;1927
Üzletben kapható termékek;Fit Reggeli ropogós müzli eperrel 200 g;7,4;16;68;458;1922
Üzletben kapható termékek;Fit Reggeli ropogós müzli vörösáfonyával és málnával 200 g;7,3;15,5;69;456;1916
Üzletben kapható termékek;Fit Reggeli zabkása almával és fahéjjal 65 g;8,0;7,2;70;387;1633
Üzletben kapható termékek;Fit Reggeli zabkása chia-maggal és étcsokoládéval 65 g;10;10;64;403;1697
Üzletben kapható termékek;Fit Reggeli zabkása chia-maggal, eperrel ízesítve 65 g;9,8;9,5;65;400;1686
Üzletben kapható termékek;Fit Reggeli zabkása étcsokoládéval 65 g;8,4;8,8;68;396;1668
Üzletben kapható termékek;Fit Reggeli zabkása goji bogyóval és vörösáfonyás ízesítéssel 65 g;9,2;7,0;65;373;1572
Üzletben kapható termékek;FlapJack joghurtos zabszelet 120 g;5;22;57;461;1870
Üzletben kapható termékek;FlapJack kókuszos-cseresznyés zabszelet 120 g;5;25;57;455;1968
Üzletben kapható termékek;FlapJack Toffee zabszelet 120 g;4,9;24;62;482;2022
Üzletben kapható termékek;Floriol finomított étolaj természetes Omega-3 és Omega-6 tartalommal 1 l;0;100;0;900;3700
Üzletben kapható termékek;Fodros nagykocka tojás nélküli száraztészta 400 g;11,0;1,1;70,2;341;1446
Üzletben kapható termékek;Foody arany kétszersült teljes kiőrlésű liszt felhasználásával 220 g;16;6,9;58;382;1609
Üzletben kapható termékek;Foody natúr arany kétszersült 220 g;12;6,3;67;389;1640
Üzletben kapható termékek;Fruppy felezett, hámozott őszibarack szirupban 820 g;0,4;0,1;14,6;54;226
Üzletben kapható termékek;Germi spagetti tojás nélküli száraztészta 400 g;12;1,0;76;363;1542
Üzletben kapható termékek;Giana eperbefőtt 410 g;0,5;0,5;14;61;255
Üzletben kapható termékek;Giana fehérbab chilis szószban 410 g;3,8;0,6;14;85;358
Üzletben kapható termékek;Giana fehérbab paradicsomszószban 420 g;3,8;0,6;14;84;353
Üzletben kapható termékek;Giana fehérbab sós lében 400 g;4;0,5;7,5;58;242
Üzletben kapható termékek;Giana gyümölcskoktél cukrozott lében 410 g;0,6;0,1;22;93;389
Üzletben kapható termékek;Giana mandarinbefőtt 312 g;0,5;0;16;61;255
Üzletben kapható termékek;Giana őszibarackbefőtt 820 g;0,3;0;15;65;270
Üzletben kapható termékek;Giana paradicsompüré 500 g;1,3;0,5;3,8;25;105
Üzletben kapható termékek;Giana sárgabarack befőtt 820 g;0,5;0,5;15;67;282
Üzletben kapható termékek;Giana spanyol fekete magozott olívabogyó sós lében 880 g;0,5;14;0;133;546
Üzletben kapható termékek;Giana spanyol fekete szeletelt olívabogyó sós lében 900 g;0,5;15;0;142;584
Üzletben kapható termékek;Giana spanyol zöld magozott olívabogyó sós lében 880 g;0,9;16;0;148;607
Üzletben kapható termékek;Giana spanyol zöld szeletelt olívabogyó sós lében 900 g;0,8;14;0;138;668
Üzletben kapható termékek;Giana vörösbab sós lében 400 g;5,2;0,5;9;71;299
Üzletben kapható termékek;Globus bolognai mártás 400 g;1;0,1;11;45;190
Üzletben kapható termékek;Globus családi csirkemájas 190 g;10,2;17,6;5,7;222;920
Üzletben kapható termékek;Globus családi sertésmájas 190 g;9,7;16,2;6,9;212;880
Üzletben kapható termékek;Globus dijoni mustár 265 g;7,1;12;4,4;159;663
Üzletben kapható termékek;Globus finom zöldborsó 660 g;5,4;0,8;8,8;76;318
Üzletben kapható termékek;Globus francia melegszendvicskrém 290 g;3,8;11,9;6,9;150;621
Üzletben kapható termékek;Globus Gold szuperédes morzsolt csemegekukorica 340 g;2,9;2,4;12;89;373
Üzletben kapható termékek;Globus hamburger melegszendvicskrém 290 g;5,8;11,7;9,8;167;697
Üzletben kapható termékek;Globus különleges marhavagdalt 130 g;12,7;16,3;11,3;243;1011
Üzletben kapható termékek;Globus különleges marhavagdalt 130 g;14,6;11,8;13,3 ;218;912
Üzletben kapható termékek;Globus Light majonéz 400 g;1;31;9;320;1300
Üzletben kapható termékek;Globus magyaros sertés és marhavagdalt 130 g;11,6;18,1;9,6;248;1030
Üzletben kapható termékek;Globus majonéz 400 g;0,7;67;4,5;610;2600
Üzletben kapható termékek;Globus majonéz 600 g;0,7;67;4,5;610;2600
Üzletben kapható termékek;Globus mexikói melegszendvicskrém 290 g;6,1;12,0;12,1;181;753
Üzletben kapható termékek;Globus milánói mártás gombával 400 g;1,5;1;11;60;250
Üzletben kapható termékek;Globus Mindennapi ketchup 1 kg;1,5;0,1;24;110;460
Üzletben kapható termékek;Globus Mindennapi ketchup 450 g;1,5;0,1;24;110;460
Üzletben kapható termékek;Globus Mix mexikói zöldségkeverék 300 g;3,8;1,6;9,4;77;322
Üzletben kapható termékek;Globus morzsolt csemegekukorica 150 g;3,0;1,3;22;118;500
Üzletben kapható termékek;Globus morzsolt csemegekukorica 340 g;3,0;1,3;22;118;500
Üzletben kapható termékek;Globus mustár 440 g;5;6;9;110;480
Üzletben kapható termékek;Globus mustár 470 g;5;6;9;110;480
Üzletben kapható termékek;Globus mustár 720 g;5;6;9;110;480
Üzletben kapható termékek;Globus pizzás melegszendvicskrém 290 g;6,3;5,5;11,5;121;508
Üzletben kapható termékek;Globus provence-i melegszendvicskrém 290 g;4,8;10,7;10,7;158;660
Üzletben kapható termékek;Globus tavaszi marhavagdalt 130 g;11,4;10,4;3,2;152;632
Üzletben kapható termékek;Globus töltött paprika paradicsommártásban 400 g;2,5;3,3;12,0;88;371
Üzletben kapható termékek;Globus zöldborsófőzelék pörkölttel 400 g;5,4;2,2;9,2;78;331
Üzletben kapható termékek;Globus zsenge zöldborsó bébirépával 200 g;3,4;0,6;8,8;63;263
Üzletben kapható termékek;Gloster csemegeuborka 3-6 cm 680 g;0,6;0,1;2,4;14;60
Üzletben kapható termékek;Gloster csípős ecetes cseresznyepaprika 680 g;0,6;0,2;2,5;16;67
Üzletben kapható termékek;Gloster ecetes pepperóni paprika 680 g;0,6;0,2;2,5;16;67
Üzletben kapható termékek;Gloster natúr lecsó 680 g;1,8;0,4;8,6;47;198
Üzletben kapható termékek;Gloster negyedelt ecetes pritaminpaprika 680 g;0,6;0,2;5,3;26;109
Üzletben kapható termékek;Gloster vágott vegyes savanyúság 680 g;0,8;0,1;2,4;15;64
Üzletben kapható termékek;Gluténemntes extrudált sós kukoricapehely 70 g;7,1;10;72;417;1756
Üzletben kapható termékek;Go gluténmentes eperízű müzliszelet joghurtos bevonattal 23 g;3,4;13;70;416;1750
Üzletben kapható termékek;Go gluténmentes müzliszelet kakaós bevonatban 23 g;3,2;15;69;428;1800
Üzletben kapható termékek;Go ribizli ízű müzliszelet joghurtos bevonatban 23 g;3,3;14;69;422;1774
Üzletben kapható termékek;Gold Fischli szezámmagos kréker 100 g;10;26;51;487;2035
Üzletben kapható termékek;Golden Dragon "A" minőségű thai jázmin rizs 1 kg;8,1;0,7;78;351;1491
Üzletben kapható termékek;Gourmand chia mag 100 g;16,54;30,8;42,12;512;2137
Üzletben kapható termékek;Gourmand gesztenyeliszt 250 g;6,3;3,6;74;372;1570
Üzletben kapható termékek;Gourmand lenmagliszt 250 g;34,0;9,0;4,6;311;1293
Üzletben kapható termékek;Granny's cheddar sajtszósz 300 g;3,5;11,0;4,2;131;542
Üzletben kapható termékek;Granny's cheddar sajtszósz 90 g;3,5;11,0;4,2;131;542
Üzletben kapható termékek;Granny's Salsa Mexicana szósz 315 g;0,8;0,1;11,0;50;214
Üzletben kapható termékek;Granny's Salsa Mexicana szósz 90 g;0,8;0,1;11,0;50;214
Üzletben kapható termékek;Green Farm gluténmentes liszt keverék 1 kg;7,8;1,6;74,4;353;1495
Üzletben kapható termékek;Gullón Chip Choco gluténmentes keksz hozzáadott cukor nélkül, édesítőszerrel 130 g;5,5;23;63;444;1850
Üzletben kapható termékek;Gullón Crackers gluténmentes sós keksz 200 g;1,7;14;79;454;1912
Üzletben kapható termékek;Gullón Cuor di Cereale élelmi rostban gazdag gabonakeksz 280 g;7,5;21;56;465;1945
Üzletben kapható termékek;Gullón Cuor di Cereale élelmi rostban gazdag gabonakeksz puffasztott rizzsel 265 g;7;15;68;448;1882
Üzletben kapható termékek;Gullón diabetikus vanília ízesítésű töltött nápolyi édesítőszerrel 70 g;3;22;63;431;1794
Üzletben kapható termékek;Gullón Dibus Sharkies gluténmentes reggelizőkeksz 250 g;1,9;16;75;459;1930
Üzletben kapható termékek;Gullón DietNature Chip Choco diabetikus keksz csokoládé darabkákkal, édesítőszerrel 125 g;5,9;24;63;458;1911
Üzletben kapható termékek;Gullón DietNature cukor hozzáadása nélkül készült keksz, édesítőszerrel 200 g;7,4;11;73;401;1683
Üzletben kapható termékek;Gullón DietNature csokoládé ízű krémmel töltött diabetikus szendvicskeksz 250 g;6,7;17;67;422;1763
Üzletben kapható termékek;Gullón DietNature diabetikus kakaós ízesítésű töltött nápolyi édesítőszerrel 70 g;4,3;22,8;67,5;436;1815
Üzletben kapható termékek;Gullón DietNature diabetikus María keksz 400 g;7;11;75;409;1713
Üzletben kapható termékek;Gullón DietNature élelmi rostban gazdag cukormentes keksz, édesítőszerrel 170 g;6,1;17;;431;1802
Üzletben kapható termékek;Gullón DietNature kakaós keksz krém töltelékkel 210 g;4,9;16;;408;1707
Üzletben kapható termékek;Gullón DietNature kakaós keksz krém töltelékkel, hozzáadott cukor nélkül, édesítőszerrel 147 g;5,0;17;65;408;1702
Üzletben kapható termékek;Gullón DietNature krémmel töltött keksz hozzáadott cukor nélkül, édesítőszerrel 220 g;7,0;17;;420;1757
Üzletben kapható termékek;Gullón DietNature Ronditas étcsokoládéval töltött keksz hozzáadott cukor nélkül édesítőszerrel 186 g;7;25;61;469;1954
Üzletben kapható termékek;Gullón Digestive gluténmentes keksz 150 g;1,2;16;75;457;1919
Üzletben kapható termékek;Gullón Digestive Müzli keksz zabpehellyel, mazsolával, sárgabarackkal és szójával 365 g;8,3;18,8;62,2;450,8;1892,5
Üzletben kapható termékek;Gullón Digestive teljes kiőrlésű keksz zabbal, naranccsal 425 g;8,1;21;60;475;1989
Üzletben kapható termékek;Gullón élelmi rostban gazdag gabonakeksz csokoládé darabkákkal 280 g;7,8;15;63;438;1839
Üzletben kapható termékek;Gullón élelmi rostban gazdag gabonakeksz gyümölccsel 300 g;7,2;19;59;459;1921
Üzletben kapható termékek;Gullón élelmi rostban gazdag keksz hozzáadott cukor nélkül, édesítőszerrel 280 g;7,8;20;54;430;1791
Üzletben kapható termékek;Gullón fahéjas keksz 235 g;6,4;17;70;463;1945
Üzletben kapható termékek;Gullón gluténmentes keksz csokoládé darabokkal 200 g;5,1;23;65;495;2073
Üzletben kapható termékek;Gullón keksz teljes kiőrlésű gabonával cukor hozzáadása nélkül édesítőszerrel 216 g;6,8;14;65;410;1719
Üzletben kapható termékek;Gullón Ligera sómentes keksz édesítőszerrel 200 g;9;13;57;402;1683
Üzletben kapható termékek;Gullón Maria BIO keksz 350 g;7,6;17;70;467;1963
Üzletben kapható termékek;Gullón María glutén-, tej- és laktózmentes keksz 400 g;3,4;18;70;467;1959
Üzletben kapható termékek;Gullón Pastas glutén-, tej- és laktózmentes keksz 200 g;4,9;18;72;474;1989
Üzletben kapható termékek;Gullón Vitalday zabpelyhes keksz csokoládé darabokkal 240 g;8;18;57;448;1875
Üzletben kapható termékek;Gyermelyi ABC 4 tojásos száraztészta 500 g;13;2,2;80;394;1672
Üzletben kapható termékek;Gyermelyi búzafinomliszt BL 55 1 kg;11,7;1,0;72,4;354;1483
Üzletben kapható termékek;Gyermelyi búzarétesliszt BFF 55 1 kg;10,3;0,6;72,2;341;1447
Üzletben kapható termékek;Gyermelyi cérnácska 8 tojásos száraztészta 250 g;15;3,6;76;393;1668
Üzletben kapható termékek;Gyermelyi cérnametélt 4 tojásos száraztészta 500 g;13;2,2;80;394;1672
Üzletben kapható termékek;Gyermelyi csavartcső 4 tojásos száraztészta 500 g;13;2,2;80;394;1672
Üzletben kapható termékek;Gyermelyi csiga 8 tojásos száraztészta 250 g;15;3,6;76;393;1668
Üzletben kapható termékek;Gyermelyi csipet 8 tojásos száraztészta 250 g;15;3,6;76;393;1668
Üzletben kapható termékek;Gyermelyi csusza 4 tojásos száraztészta 500 g;13;2,2;80;394;1672
Üzletben kapható termékek;Gyermelyi dörzstarhonya 4 tojásos száraztészta 500 g;13;2,2;80;394;1672
Üzletben kapható termékek;Gyermelyi eperlevél 8 tojásos száraztészta 250 g;15;3,6;76;393;1668
Üzletben kapható termékek;Gyermelyi étkezési búzadara BD 1 kg;10,1;0,7;72,3;343;1456
Üzletben kapható termékek;Gyermelyi fehér búzakenyérliszt BL 80 1 kg;13,0;1,6;70,5;357;1495
Üzletben kapható termékek;Gyermelyi fodros kocka 4 tojásos száraztészta 500 g;13;2,2;80;394;1672
Üzletben kapható termékek;Gyermelyi gyufametélt 8 tojásos száraztészta 250 g;15;3,6;76;393;1668
Üzletben kapható termékek;Gyermelyi hosszúmetélt 4 tojásos száraztészta 500 g;13;2,2;80;394;1672
Üzletben kapható termékek;Gyermelyi kiskagyló 4 tojásos száraztészta 500 g;13;2,2;80;394;1672
Üzletben kapható termékek;Gyermelyi makaróni 4 tojásos száraztészta 500 g;13;2,2;80;394;1672
Üzletben kapható termékek;Gyermelyi nagykocka 4 tojásos száraztészta 500 g;13;2,2;80;394;1672
Üzletben kapható termékek;Gyermelyi négytojásos durum lasagne tészta 500 g;15;2,9;69;371;1570
Üzletben kapható termékek;Gyermelyi olaszcsavart 4 tojásos száraztészta 500 g;13;2,2;80;394;1672
Üzletben kapható termékek;Gyermelyi orsó 4 tojásos száraztészta 500 g;13;2,2;80;394;1672
Üzletben kapható termékek;Gyermelyi rövidcső 4 tojásos száraztészta 500 g;13;2,2;80;394;1672
Üzletben kapható termékek;Gyermelyi spagetti 4 tojásos száraztészta 500 g;13;2,2;80;394;1672
Üzletben kapható termékek;Gyermelyi szarvacska 4 tojásos száraztészta 500 g;13;2,2;80;394;1672
Üzletben kapható termékek;Gyermelyi szélesmetélt 8 tojásos száraztészta 250 g;15;3,6;76;393;1668
Üzletben kapható termékek;Gyermelyi tarhonya 4 tojásos száraztészta 500 g;13;2,2;80;394;1672
Üzletben kapható termékek;Gyermelyi Vita Pasta fodros kocka durum száraztészta 500 g;14;1,4;73;361;1531
Üzletben kapható termékek;Gyermelyi Vita Pasta masni durum száraztészta 500 g;14;1,4;73;361;1531
Üzletben kapható termékek;Gyermelyi Vita Pasta orsó durum száraztészta 500 g;14;1,4;73;361;1531
Üzletben kapható termékek;Gyermelyi Vita Pasta penne durum száraztészta 500 g;14;1,4;73;361;1531
Üzletben kapható termékek;Gyermelyi Vita Pasta spagetti durum száraztészta 500 g;14;1,4;73;361;1531
Üzletben kapható termékek;Gyermelyi Vita Pasta zöldséges orsó durum száraztészta 500 g;14;1,4;73;361;1531
Üzletben kapható termékek;Gyermelyi Vita Pasta zöldséges penne durum száraztészta 500 g;14;1,4;73;361;1531
Üzletben kapható termékek;Győri darált háztartási keksz 500 g;7,0;8,9;79,5;430;1820
Üzletben kapható termékek;Győri Édes Duplajó kakaós bevonómasszával talpán mártott, kakaós, omlós keksz 150 g;5,5;23,5;62,5;490;2050
Üzletben kapható termékek;Győri Édes Duplajó kakaós bevonómasszával talpán mártott, omlós keksz 150 g;5,9;23,5;62,5;490;2060
Üzletben kapható termékek;Győri Édes Gyümölcsös és Magvas keksz sárgabarackkal és mandulával 120 g;6,7;25;58;490;2049
Üzletben kapható termékek;Győri Édes Gyümölcsös és Magvas omlós keksz vörösáfonyával és mogyoróval 120 g;6,0;25;59;491;2053
Üzletben kapható termékek;Győri Édes kakaós, omlós keksz 180 g;5,9;20,5;66,0;475;2000
